stories_id,title,url
1046038306,Inondations dans l'Aude : l'employé municipal subtilisait des dons...,https://www.estrepublicain.fr/actualite/2018/11/02/inondations-dans-l-aude-l-employe-municipal-subtilisait-des-dons
858723164,Pour une indemnisation substantielle des usagers abonnés,https://www.republicain-lorrain.fr/economie/2018/04/25/region-grand-est-pour-une-indemnisation-substantielle-des-usagers-abonnes
1031255766,"Attaque dans un collège en Crimée : le bilan monte à 18 morts, plus de 40 blessés",https://www.24matins.fr/topnews/une/attaque-dans-un-college-en-crimee-le-bilan-monte-a-18-morts-plus-de-40-blesses-901845
896470599,Faut-il fermer ArcelorMittal ?,http://www.lavoixdunord.fr/393029/article/2018-06-08/faut-il-fermer-arcelormittal
940586131,LE JOURNAL DU MATIN EN LANGUE FRANÇAISE DU 30/7/2018,http://www.radioorient.com/le-journal-du-matin-en-langue-francaise-du-30-7-2018/
1011931743,Interview de Danièle Thompson,http://blogs.lexpress.fr/mon-cinema/2018/09/29/interview-de-daniele-thompson/
896154304,Rugby : les Bleuets en demi-finales du Mondial U 20,https://www.sudouest.fr/2018/06/07/rugby-les-bleuets-en-demi-finales-du-mondial-u-20-5125371-773.php#xtor=RSS-10521769
924100522,Huit voitures incendiées à Fontenay-aux-Roses,http://www.leparisien.fr/hauts-de-seine-92/huit-voitures-incendiees-a-fontenay-aux-roses-10-07-2018-7814439.php#xtor=RSS-1481423633
862219900,Foix. Les lycéens de l'Atelier disque mettent neuf chansons en boîte,https://www.ladepeche.fr/article/2018/04/30/2789453-lyceens-atelier-disque-mettent-neuf-chansons-boite.html
911097873,Comptes de campagne de Macron : la justice ouvre une enquête sur le rôle des collectivités lyonnaises,http://www.laprovence.com/actu/en-direct/5037411/comptes-de-campagne-de-macron-la-justice-ouvre-une-enquete-sur-le-role-des-collectivites-lyonnaises.html
928576641,Coupe du monde : les Beaunois bouillants pour la finale,https://www.bienpublic.com/edition-cote-de-beaune/2018/07/15/coupe-du-monde-les-beaunois-bouillants-pour-la-finale
