channel,video_id,published_at,channel_id,title,description,channel_title
https://www.youtube.com/c/LinksOff,wc8TzBk6fV8,2022-02-26T17:42:41Z,UCcctygkyqOrt4vGVlteSD8g,❔ 20 questions sur le 50/50 sur Red Notice,"Je réponds à 20 questions que vous m'avez posées sur les réseaux sociaux concernant le dernier 50/50 !

🗨️   RÉFÉRENCÉ DANS CETTE VIDÉO   🗨️

Mon compte Letterboxd : https://letterboxd.com/LinksTheSun/

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44 (lien valable jusqu'à ce que des trolls en abusent)
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------

00:00 - 20 remarques, anecdotes et easter eggs !
10:02 - 01. Pourquoi avoir choisi un film Netflix ?
11:24 - 02. Pourquoi ne pas avoir mieux traité le catch au cinéma ?
12:46 - 03. Comment sont choisies les images du générique ?
14:27 - 04. ""Je te trouve dur avec le film...""
16:35 - 05. Pourquoi ne pas avoir mis 10.5/20 comme annoncé ?
18:08 - 06. Un 50/50 sur un jeu vidéo ?
18:35 - 07. Comment se passent les visionnages du film ?
20:02 - 08. Pourquoi ne pas faire de 50/50 sur un film moins récent ?
20:34 - 09. Mon planning (j'écris la description, on est le 27/02 à 14:15)
23:24 - 10. Est-ce que Dwayne Johnson n'est pas condamné à interpréter toujours le même rôle ?
25:32 - 11. Est-ce qu'une comédie peut être un chef d'oeuvre ?
27:50 - 12. La filmographie de Dwayne Johnson RANKED
29:30 - 13. Pourquoi privilégier la VF ?
30:30 - 14. Ai-je vu tous les films plagiés par Red Notice ?
31:42 - 15. A quand un Point Culture sur les mangas ?
32:01 - 16. Est-ce que je regarde encore la WWE ?
32:29 - 17. Comment va la chaîne LinksTheSun ?
41:14 - 18. Est-ce que les NMT sont morts ?
41:53 - 19. Mon point de vue sur Deadpool et sa popularité actuelle
43:31 - 20. Mes testicules
43:41 - La suite",Links Off
https://www.youtube.com/c/LinksOff,sKAuC6PgPIk,2022-02-24T16:50:38Z,UCcctygkyqOrt4vGVlteSD8g,Montage Lego - Imperial Star Destroyer - 10/19 (LIVE),"Aujourd'hui, on s'attaque à l'étape 10/19 de la construction du Star Destroyer impérial !

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------",Links Off
https://www.youtube.com/c/LinksOff,E2djI4GxK5c,2022-02-17T14:46:12Z,UCcctygkyqOrt4vGVlteSD8g,Montage Lego - Imperial Star Destroyer - 9/19 (LIVE),"Aujourd'hui, on s'attaque à l'étape 9/19 de la construction du Star Destroyer impérial !

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------",Links Off
https://www.youtube.com/c/LinksOff,XRS2akTYJRM,2022-02-10T14:13:49Z,UCcctygkyqOrt4vGVlteSD8g,Montage Lego - Imperial Star Destroyer - 8/19 (LIVE),"Aujourd'hui, on s'attaque à l'étape 8/19 de la construction du Star Destroyer impérial !

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------

00:00 - Générique
04:00 - Le son est de retour ! / Nouvelle config
11:09 - Les livres qu'il manque dans le dernier Coin Lecture
18:20 - Inside, de Bo Burnham
21:54 - Les émissions en version podcast
24:57 - Les suggestions pour le Coin Lecture
29:36 - Bonjour, les chats
30:16 - Mes études
51:27 - Moi et les bouquins
59:10 - Camille débarque ! / Questions variées
01:14:00 - Grosse galère sur les gros réacteurs
01:25:57 - Le moment où tout fout le camp
01:32:19 - Bien sûr, j'ai oublié des pièces !
01:44:18 - On a ga-gné !",Links Off
https://www.youtube.com/c/LinksOff,U0zg1s7zBhQ,2022-02-08T10:25:43Z,UCcctygkyqOrt4vGVlteSD8g,"📙 Coin Lecture #27 : Agatha Christie, le Bal des Folles et Accro du shopping !","Je vous livre une petite critique rapide des livres que j'ai lus ce mois-ci !

🎵   LES MUSIQUES   🎵

Le Bal des folles : musique du jeu Sanitarium
Le Roi en jaune : musique du jeu The Sinking City
Confessions d'une accro du shopping : musique du jeu Les Sims
Ready Player One : musique du jeu Sonic the Hedgehog
1793 : musique du jeu The Long Dark
Dans l'ombre de Paris : cover de musiques de jeu vidéo de la chaîne @Dragonbard
Ils étaient dix : musique du jeu Heavy Rain

📝   MES NOTES DE LECTURE   📝

Mes notes de lecture : https://tinyurl.com/ycyt5brp
Les livres déjà passés dans le Coin Lecture : http://urlr.me/qmpMn

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------

00:00 - Intro
00:11 - Le Bal des Folles, de Victoria Mas
07:59 - Le Roi en Jaune, de Robert W. Chambers
14:02 - Confessions d'une accro du shopping, de Sophie Kinsella
18:03 - Player One, d'Ernest Cline
25:07 - 1793, de Niklas Natt och Dag
30:45 - Dans l'Ombre de Paris, de Morgan of Glencoe
43:42 - Ils étaient dix, d'Agatha Christie
51:25 - Bilan rapide
55:12 - Le mois prochain, le mois spécial saga !",Links Off
https://www.youtube.com/c/LinksOff,b5HdSk-6Ccc,2022-02-03T10:26:09Z,UCcctygkyqOrt4vGVlteSD8g,Montage Lego - Imperial Star Destroyer - 7/19 (LIVE),"Aujourd'hui, on s'attaque à l'étape 7/19 de la construction du Star Destroyer impérial !

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------",Links Off
https://www.youtube.com/c/LinksOff,SraN4alT8P4,2022-01-27T16:34:38Z,UCcctygkyqOrt4vGVlteSD8g,Montage Lego - Imperial Star Destroyer - 6/19 (LIVE),"Aujourd'hui, on s'attaque à l'étape 6/19 de la construction du Star Destroyer impérial !

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------",Links Off
https://www.youtube.com/c/LinksOff,Hh7I4ACwLhE,2022-01-20T17:19:25Z,UCcctygkyqOrt4vGVlteSD8g,Montage Lego - Imperial Star Destroyer - 5/19 (LIVE),"Aujourd'hui, on s'attaque à l'étape 5/19 de la construction du Star Destroyer impérial !

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------",Links Off
https://www.youtube.com/c/LinksOff,aOjggW4OV9U,2022-01-10T13:20:23Z,UCcctygkyqOrt4vGVlteSD8g,📙 Coin Lecture #26 : Un conte de trois styles,"Je vous livre une petite critique rapide des livres que j'ai lus ce mois-ci !

🎵   LES MUSIQUES   🎵

Les Enfants d'Aliel : musique du jeu Le Seigneur des Anneaux en ligne
Lola doit mourir : musique du jeu Matrix online
Et l'ombre emporte ses voyageurs : musique du jeu This war of mine

📝   MES NOTES DE LECTURE   📝

Mes notes de lecture : https://tinyurl.com/2ep33y3r
Les livres déjà passés dans le Coin Lecture : http://urlr.me/qmpMn

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/channel/UCcct...

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com

-------------------------------

00:00 - Intro
01:07 - Les Enfants d'Aliel, tome 3 : Mâchoires d'écume, de Sarah Schneider
17:13 - Lola doit mourir, de Bruce Benamran
29:18 - Et l'ombre emporte ses voyageurs, de Marin Tince
45:53 - Bilan rapide
47:36 - Le mois prochain",Links Off
https://www.youtube.com/c/LinksOff,VajzF9moeF8,2021-12-20T15:48:12Z,UCcctygkyqOrt4vGVlteSD8g,📚 Quels livres offrir pour Noël ?,"Sur la quarantaine de livres que j'ai lus cette année, je vous donne vingt petites recommandations pour les fêtes de fin d'année à offrir à quelqu'un que vous aimez ou même à vous-même ! (parce qu'apparemment, je pars du principe que vous ne vous aimez pas)

🎵   LES MUSIQUES   🎵

The Bannered Mare, du jeu Skyrim de Bethesda

📚 LES COINS LECTURE DE L'ANNÉE 📚

📗 Coin Lecture 17 ""Vos Romans"" : Le Septième continent, La Patiente de 17 heures, Carne et Les Belles nuits http://urlr.me/DSQfC
📕 Coin Lecture 18 : Hunger Games http://urlr.me/VXhkL
📗 Coin Lecture 19 : Les Somnambules et Jurassic Park http://urlr.me/39Ngf
📕 Coin Lecture 20 : Le Seigneur des Anneaux et Ce que tu touches http://urlr.me/mQ8tg
📗 Coin Lecture 21 : Le Seigneur des Anneaux, le Sorceleur et Des Fleurs pour Algernon http://urlr.me/VpyD5
📕 Coin Lecture 22 ""Classiques"" : 1984 et Les Liaisons dangereuses https://tinyurl.com/mrv48hpr
📗 Coin Lecture 23 : Voyage au centre de la Terre https://tinyurl.com/m6rfnbtu
📕 Coin Lecture 24 : Le Comte de Monte-Cristo https://tinyurl.com/bp6jkex9
📗 Coin Lecture 25 ""Vos suggestions"" : Dune, Jekyll & Hyde, Coraline https://tinyurl.com/y4yx7vak

👉   MES CHAÎNES   👍

LinksTheSun : https://www.youtube.com/user/linksthesun
Links Off : https://www.youtube.com/c/LinksOff/

💻   MES RÉSEAUX   💻

Instagram : https://www.instagram.com/linksthesun/
Discord : https://discord.gg/7UtnF44
Facebook : http://www.facebook.com/pages/LinksTheSunOfficiel

Vous pouvez me joindre par mail à cette adresse : contact.linksthesun@gmail.com",Links Off
